Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Unidades CROSS,Unidades PICK,Unidades DEV,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.41,0.00,,294,,,6383.76,,,119.11,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,0.97,0.00,,100,,,5181,,,96.67,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,CARS,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.75,0.00,,168,,,6767.04,,,126.26,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,ENCHANTIMALS,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.74,0.00,,288,,,11416.32,,,213.01,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,LITTLE MOMMY,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.73,0.00,,104,,,4050.88,,,75.58,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,JURASSIC WORLD,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,0.64,0.00,,258,,,8906.16,,,166.17,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,IMAGINEXT,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.64,0.00,,168,,,5799.36,,,108.21,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,MATTEL GAMES,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.31,0.00,,560,,,9176.92,,,171.23,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,UNO,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.21,0.00,,516,,,5918.52,,,110.43,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482341,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,7.36,0.00,0.00,285,,,112355.7,,,2096.36,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482341,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SBN,1.40,0.00,0.00,128,,,9628,,,179.64,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482341,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,2.59,0.00,0.00,384,,,53294.64,,,994.38,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482341,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SBN,5.77,0.00,0.00,76,,,23507.48,,,438.61,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482341,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,2.15,0.00,0.00,33,,,3801.6,,,70.93,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482341,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SBN,0.35,0.00,0.00,60,,,1137.6,,,21.23,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482341,MEGABLOCKS,SB,TERCERAS,CD Villa El Salvador,SB,2.26,0.00,0.00,24,,,2903.04,,,54.17,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482341,MEGABLOCKS,SBN,TERCERAS,CD Villa El Salvador,SBN,1.50,0.00,0.00,48,,,3869.76,,,72.20,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482341,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SB,2.69,0.00,0.00,90,,,12960.9,,,241.83,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482341,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SBN,2.31,0.00,0.00,48,,,5944.56,,,110.92,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482341,LITTLE MOMMY,PQ,TERCERAS,CD Villa El Salvador,SB,2.65,0.00,0.00,34,,,4827.24,,,90.07,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482341,IMAGINEXT,PQ,TERCERAS,CD Villa El Salvador,SB,2.26,0.00,0.00,38,,,4596.48,,,85.76,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482205,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,0.84,0.00,0.00,446,,,20052.04,,,374.14,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482205,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,1.16,0.00,0.00,288,,,17838.6,,,332.84,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482205,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SBN,1.07,0.00,0.00,24,,,1381.68,,,25.78,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482205,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,0.87,0.00,0.00,147,,,6889.35,,,128.54,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482205,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SBN,0.49,0.00,0.00,197,,,5189.22,,,96.82,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482205,MEGABLOCKS,PQ,TERCERAS,CD Villa El Salvador,SBN,0.97,0.00,0.00,48,,,2486.88,,,46.40,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482205,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SB,0.81,0.00,0.00,24,,,1035.84,,,19.33,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482205,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SBN,0.97,0.00,0.00,40,,,2072.4,,,38.67,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,12/01/2022,2482205,JURASSIC WORLD,PQ,TERCERAS,CD Villa El Salvador,SBN,0.64,0.00,0.00,120,,,4142.4,,,77.29,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,11/01/2022,2482515,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,12.00,0.00,0.00,126,,,169045.38,,,1512.21,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,14/01/2022,2477124,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,11.08,0.00,0.00,65,,,80486.25,,,720.00,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,19/01/2022,2477124,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,19.16,0.00,0.00,178,,,381258.01,,,3410.57,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,07/01/2022,2477124,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,13.00,0.00,0.00,547,,,795173.5,,,7113.29,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,13/01/2022,2477124,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,10.98,0.00,0.00,118,,,144801.86,,,1295.34,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,13/01/2022,2482515,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,16.94,0.00,0.00,85,,,161006.15,,,1440.29,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,05/01/2022,2477124,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,17.44,0.00,0.00,399,,,778009.86,,,6959.75,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,12/01/2022,2477124,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,17.21,0.00,0.00,80,,,153939.74,,,1377.08,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,12/01/2022,2482515,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,11.08,0.00,0.00,15,,,18573.75,,,166.15,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,COMPUTACION,13/01/2022,2457201,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,2.12,0.00,0.00,130,,,61490,,,275.03,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,ELECTRODOMESTICOS,19/01/2022,2477513,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,3.04,0.00,0.00,290,,,98615.8,,,882.18,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,ELECTRODOMESTICOS,07/01/2022,2477513,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,3.00,0.00,0.00,466,,,156282.1,,,1398.03,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,ELECTRODOMESTICOS,12/01/2022,2477513,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,3.34,0.00,0.00,310,,,115582.9,,,1033.96,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,13/01/2022,2457302,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,2.85,0.00,0.00,1020,,,649356.2,,,2904.43,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,13/01/2022,2483659,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,10.75,0.00,0.00,59,,,141857.24,,,634.50,,
AMPHORA PERU S.A.C.,2049228163,ACCESORIOS,ACCESORIOS TERCERAS,18/01/2022,2482305,ZIOL & ZAKY,SB,TERCERAS,CD Villa El Salvador,SB,0.00,0.49,0.00,,2176,,,148350.19,,,1075.23,
ELECTROANDINA INDUSTRIAL S.A.C.,2051057945,ELECTROHOGAR,LINEA BLANCA,11/01/2022,2480822,INDURAMA,BT - OTROS,TERCERAS,CD ALDEA6,BT,23.36,0.00,0.00,229,,,239154.74,,,5348.44,,
ELECTROANDINA INDUSTRIAL S.A.C.,2051057945,ELECTROHOGAR,LINEA BLANCA,10/01/2022,2480822,INDURAMA,BT - OTROS,TERCERAS,CD ALDEA6,BT,23.68,0.00,0.00,388,,,410846.5,,,9188.15,,
ELECTROANDINA INDUSTRIAL S.A.C.,2051057945,ELECTROHOGAR,LINEA BLANCA,04/01/2022,5460078008,INDURAMA,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,24.85,,,1,,,1111,,,24.85
ELECTROANDINA INDUSTRIAL S.A.C.,2051057945,ELECTROHOGAR,LINEA BLANCA,04/01/2022,5460078009,INDURAMA,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,41.87,,,1,,,1872,,,41.87
PUTNAM INVESTMENT S.A.C.,2043185845,HOMBRE,ROPA INTERIOR HOMBRE,17/01/2022,2482671,JOCKEY,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,870,,,14905.1,,,150.86,
PUTNAM INVESTMENT S.A.C.,2043185845,HOMBRE,ROPA INTERIOR HOMBRE,17/01/2022,2482671,JOCKEY,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,1007,,,31913.91,,,225.20,
PUTNAM INVESTMENT S.A.C.,2043185845,HOMBRE,ROPA INTERIOR HOMBRE,17/01/2022,2482670,JOCKEY,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,0.00,18,,,757.64,,,3.12,,
PUTNAM INVESTMENT S.A.C.,2043185845,HOMBRE,ROPA INTERIOR HOMBRE,17/01/2022,2482670,JOCKEY,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,13,,,468.41,,,12.07,,
SAMITEX SA,2034851182,HOMBRE,ROPA INTERIOR HOMBRE,13/01/2022,2482861,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,720,,,29914.31,,,161.02,
SAMITEX SA,2034851182,HOMBRE,ROPA INTERIOR HOMBRE,18/01/2022,2483893,JOHN HOLDEN,PQ,TERCERAS,CD Villa El Salvador,RTW,0.00,0.17,0.00,,600,,,8946,,,104.04,
SAMITEX SA,2034851182,HOMBRE,ROPA INTERIOR HOMBRE,18/01/2022,2483893,JOHN HOLDEN,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,4104,,,66108.05,,,711.63,
SAMITEX SA,2034851182,HOMBRE,ROPA INTERIOR HOMBRE,18/01/2022,2483893,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,1004,,,34428.7,,,224.53,
SAMITEX SA,2034851182,HOMBRE,ROPA INTERIOR HOMBRE,18/01/2022,2483892,JOHN HOLDEN,PQ,TERCERAS,CD Villa El Salvador,RTW,0.17,0.00,0.00,30,,,447.3,,,5.20,,
SAMITEX SA,2034851182,HOMBRE,ROPA INTERIOR HOMBRE,18/01/2022,2483892,JOHN HOLDEN,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,0.00,27,,,1000.9,,,4.68,,
SAMITEX SA,2034851182,HOMBRE,ROPA INTERIOR HOMBRE,18/01/2022,2483892,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,16,,,618.34,,,14.85,,
SAMITEX SA,2034851182,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,11/01/2022,2482590,JOHN HOLDEN,RTW,TERCERAS,CD Villa El Salvador,RTW,0.00,0.54,0.00,,568,,,37372.25,,,304.87,
SAMITEX SA,2034851182,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,11/01/2022,2482590,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,3213,,,152078.93,,,718.55,
SAMITEX SA,2034851182,MUJER,MARCAS FORMAL NACIONAL MUJER,06/01/2022,2480193,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,RTW,0.00,0.54,0.00,,964,,,72508.78,,,517.41,
SAMITEX SA,2034851182,MUJER,MARCAS FORMAL NACIONAL MUJER,06/01/2022,2480193,JOHN HOLDEN WOMAN,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,303,,,22245.13,,,67.76,
SAMITEX SA,2034851182,MUJER,MARCAS FORMAL NACIONAL MUJER,05/01/2022,2480193,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,RTW,0.00,0.54,0.00,,3951,,,245700.02,,,2120.64,
SAMITEX SA,2034851182,MUJER,MARCAS FORMAL NACIONAL MUJER,05/01/2022,2480193,JOHN HOLDEN WOMAN,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,4,,,188.12,,,0.89,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,14/01/2022,2482203,FOX,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,136,,,9508.2,,,23.58,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,14/01/2022,2482203,FOX,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,2441,,,103498.17,,,545.90,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,14/01/2022,2482202,FOX,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,0.00,6,,,445.26,,,1.04,,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,19/01/2022,2482264,LEE,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,1560,,,103579.89,,,348.88,
OLA Y MONTAÑA S.A.C.,2052067367,CALZADO,TERCERA CALZADO HOMBRE FORMAL,11/01/2022,2481947,REEF,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,263,,,12578.03,,,88.23,
OLA Y MONTAÑA S.A.C.,2052067367,CALZADO,TERCERA CALZADO HOMBRE FORMAL,10/01/2022,2481960,HAVAIANAS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,780,,,23371.32,,,261.66,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,06/01/2022,5460078029,ROSEN,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,33.70,,,1,,,2196,,,33.70
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,06/01/2022,5460078029,ROSEN,PQ,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,0.17,,,1,,,1235,,,0.17
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,14/01/2022,2483561,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,5.85,0.00,,10,,,9054.15,,,58.50,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,14/01/2022,2482193,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,5.85,0.00,,19,,,33279.29,,,111.15,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,07/01/2022,2481564,ROSEN,SB,TERCERAS,CD Villa El Salvador,SB,0.00,0.49,0.00,,354,,,45226.94,,,174.92,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,07/01/2022,2481564,ROSEN,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,0.43,0.00,,64,,,8482.42,,,27.46,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,18/01/2022,2483385,ROSEN,SB,TERCERAS,CD Villa El Salvador,SB,0.00,0.49,0.00,,208,,,25748.95,,,102.78,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,18/01/2022,2483385,ROSEN,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,0.43,0.00,,12,,,1479.63,,,5.15,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,05/01/2022,5460078015,ROSEN,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,33.70,,,3,,,5695,,,101.10
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,05/01/2022,5460078016,ROSEN,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,33.70,,,1,,,2573,,,33.70
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,04/01/2022,2480208,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,5.85,0.00,,56,,,70733.55,,,327.60,
IMPORTADORA Y DISTRIBUIDORA MACROTE,2054628897,ELECTROHOGAR,ELECTRODOMESTICOS,07/01/2022,2480173,CUISINART,SBN,TERCERAS,CD Villa El Salvador,SBN,1.58,0.00,0.00,10,,,7112.7,,,15.81,,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SEMI-SELECTIVA,13/01/2022,2482849,ADIDAS,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,43,,,1885.55,,,7.69,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SEMI-SELECTIVA,13/01/2022,2482849,ANTONIO BANDERAS,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,257,,,16075.64,,,45.98,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SEMI-SELECTIVA,13/01/2022,2482849,BENETTON,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,333,,,28756.19,,,59.58,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SEMI-SELECTIVA,13/01/2022,2482849,SHAKIRA,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,236,,,11746.7,,,42.22,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SEMI-SELECTIVA,13/01/2022,2482849,ADOLFO DOMINGUEZ,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,59,,,5701.6,,,10.56,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SEMI-SELECTIVA,13/01/2022,2482786,ADIDAS,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,1500,,,40575,,,268.37,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SEMI-SELECTIVA,13/01/2022,2482786,ANTONIO BANDERAS,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,1008,,,29312.64,,,180.34,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SEMI-SELECTIVA,13/01/2022,2482786,AGATHA RUIZ DE LA PRADA,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,850,,,24718,,,152.07,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SELECTIVA,18/01/2022,2483599,PACO RABANNE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,160,,,42195.2,,,28.63,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SELECTIVA,18/01/2022,2483599,JEAN PAUL GAULTIER,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,321,,,33495.45,,,57.43,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SELECTIVA,18/01/2022,2483599,CAROLINA HERRERA,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,1750,,,157105.5,,,313.10,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SELECTIVA,18/01/2022,2483599,VERSACE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,94,,,10769.58,,,16.82,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SELECTIVA,12/01/2022,2482287,PACO RABANNE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,569,,,116899.35,,,101.80,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SELECTIVA,12/01/2022,2482287,NINA RICCI,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,104,,,18711.07,,,18.61,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SELECTIVA,12/01/2022,2482287,JEAN PAUL GAULTIER,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,267,,,56677.74,,,47.77,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SELECTIVA,12/01/2022,2482287,CAROLINA HERRERA,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,714,,,153167.37,,,127.74,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SELECTIVA,12/01/2022,2482287,VERSACE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,231,,,50129.66,,,41.33,
PUIG PERU S.A.,2041932317,BELLEZA,PERF. SELECTIVA,12/01/2022,2482287,MOSCHINO,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,64,,,12097,,,11.45,
KS DEPOR S.A.,2053214541,DEPORTES,TEXTIL TERCEROS DEPORTES,13/01/2022,2482580,UMBRO,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,2280,,,79298.13,,,509.90,
KS DEPOR S.A.,2053214541,DEPORTES,TEXTIL TERCEROS DEPORTES,13/01/2022,2482573,UMBRO,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,1857,,,40816.86,,,322.00,
KS DEPOR S.A.,2053214541,DEPORTES,TEXTIL TERCEROS DEPORTES,05/01/2022,5460078012,UMBRO,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.00,0.17,,,7,,,154,,,1.21
KS DEPOR S.A.,2053214541,DEPORTES,ZAPATILLAS TERCERO,05/01/2022,5460078012,UMBRO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,1,,,66,,,1.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER MODA,05/01/2022,2479139,STEVE MADDEN,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,360,,,59475.6,,,120.77,
